0.53838	0.37826	0.077366	0.0058196	0.00016806	1.7512e-06	5.5086e-09	3.5177e-12	1.5864e-16
0.13977	0.44034	0.32895	0.082926	0.0077506	0.0002614	2.7556e-06	6.4273e-09	1.2998e-12
0.015883	0.18277	0.41776	0.29914	0.077068	0.0071647	0.00021454	1.531e-06	1.1309e-09
0.0008604	0.033181	0.21543	0.40883	0.27141	0.065019	0.0051598	0.00010459	2.5891e-07
2.2346e-05	0.0027891	0.049916	0.2441	0.40635	0.2441	0.049916	0.0027891	2.2346e-05
2.5891e-07	0.00010459	0.0051598	0.065019	0.27141	0.40883	0.21543	0.033181	0.0008604
1.1309e-09	1.531e-06	0.00021454	0.0071647	0.077068	0.29914	0.41776	0.18277	0.015883
1.2998e-12	6.4273e-09	2.7556e-06	0.0002614	0.0077506	0.082926	0.32895	0.44034	0.13977
1.5864e-16	3.5177e-12	5.5086e-09	1.7512e-06	0.00016806	0.0058196	0.077366	0.37826	0.53838
